,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
197,2019-10-14,52.74800055213697,49.79673580823069,57.92207167479721,52.74800055213697,52.74800055213697,1.033267911972376,1.033267911972376,1.033267911972376,1.033267911972376,1.033267911972376,1.033267911972376,0.0,0.0,0.0,53.781268464109345
198,2019-10-15,53.06922522119136,50.10667172554981,58.236090870854554,53.06922522119136,53.06922522119136,0.9150316069451895,0.9150316069451895,0.9150316069451895,0.9150316069451895,0.9150316069451895,0.9150316069451895,0.0,0.0,0.0,53.98425682813655
199,2019-10-16,53.390449890245776,49.75400082295482,58.680903545213624,53.390449890245776,53.390449890245776,0.8360674844856115,0.8360674844856115,0.8360674844856115,0.8360674844856115,0.8360674844856115,0.8360674844856115,0.0,0.0,0.0,54.22651737473139
200,2019-10-17,53.711674559300164,50.478009394211284,59.02221259685355,53.711674559300164,53.711674559300164,1.011388646780045,1.011388646780045,1.011388646780045,1.011388646780045,1.011388646780045,1.011388646780045,0.0,0.0,0.0,54.72306320608021
201,2019-10-18,54.07952503905843,50.58798798266265,59.16956974195698,54.07952503905843,54.07952503905843,0.594116720952498,0.594116720952498,0.594116720952498,0.594116720952498,0.594116720952498,0.594116720952498,0.0,0.0,0.0,54.67364176001093
202,2019-10-21,55.183076478333206,52.021142714759755,60.62308191235507,55.183076478333206,55.183076478333206,1.0332679119711787,1.0332679119711787,1.0332679119711787,1.0332679119711787,1.0332679119711787,1.0332679119711787,0.0,0.0,0.0,56.216344390304386
203,2019-10-22,55.55092695809145,52.01268877253718,60.4895631666004,55.55092695809145,55.55092695809145,0.9150316069447613,0.9150316069447613,0.9150316069447613,0.9150316069447613,0.9150316069447613,0.9150316069447613,0.0,0.0,0.0,56.46595856503621
204,2019-10-23,55.9187774378497,52.489166595646445,60.80664119453368,55.9187774378497,55.9187774378497,0.8360674844853578,0.8360674844853578,0.8360674844853578,0.8360674844853578,0.8360674844853578,0.8360674844853578,0.0,0.0,0.0,56.75484492233505
205,2019-10-24,56.286627917607966,52.67026443261738,61.74568946518295,56.286627917607966,56.286627917607966,1.0113886467795554,1.0113886467795554,1.0113886467795554,1.0113886467795554,1.0113886467795554,1.0113886467795554,0.0,0.0,0.0,57.298016564387524
206,2019-10-25,56.654478397366226,53.15791048234538,61.851918405188826,56.654478397366226,56.654478397366226,0.5941167209525146,0.5941167209525146,0.5941167209525146,0.5941167209525146,0.5941167209525146,0.5941167209525146,0.0,0.0,0.0,57.24859511831874
